date,user,location,text
2023-03-07 16:18:00+00:00,jcdhtweets,"Jefferson County, AL",Make sure you and your family are properly protected from #COVID19. CDC recommends COVID-19 primary series vaccines… https://t.co/8P4Kf7Uvu4
2023-03-07 16:15:59+00:00,LCain64103138,Ohio,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 16:14:10+00:00,Melissa89366376,"Kennesaw, GA",RT @picphysicians: CDC data show mass vaccination with the COVID-19 vaccine has had no measurable impact on the COVID-19 mortality rate in…
2023-03-07 16:13:22+00:00,60far60pay,"Raftel, Laugh Tale",RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 16:12:44+00:00,MariMagforever,,RT @backtolife_2023: Mother expresses relief after children receive Covid19 vaccine https://t.co/idO3vG4MOu
2023-03-07 16:10:13+00:00,MariaPersisted,,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 16:09:59+00:00,AndyFontakk,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-07 16:09:53+00:00,harry0007,London UK,RT @backtolife_2023: Mother expresses relief after children receive Covid19 vaccine https://t.co/idO3vG4MOu
2023-03-07 16:09:22+00:00,AngelKissed777,,RT @picphysicians: CDC data show mass vaccination with the COVID-19 vaccine has had no measurable impact on the COVID-19 mortality rate in…
2023-03-07 16:09:18+00:00,BugJudy,Hellberta,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 16:08:03+00:00,wonderartsy,,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 16:07:58+00:00,DOHsMombasa,"Mombasa, Kenya","The play will be screened at the community level within Mombasa. 

Feedback from the engagement will contribute to… https://t.co/AdAiqr69vK"
2023-03-07 16:07:11+00:00,PaulEva93416111,"Swansea, Wales","RT @Jones787Sj: Give me your list of covid19 vaccine pushers, that needs to stand trial ...
 I'll start..
Every member of parliament, from…"
2023-03-07 16:07:06+00:00,DreadPill,,RT @backtolife_2023: Mother expresses relief after children receive Covid19 vaccine https://t.co/idO3vG4MOu
2023-03-07 16:06:57+00:00,anonymiss8,🌈🌎,RT @backtolife_2023: Mother expresses relief after children receive Covid19 vaccine https://t.co/idO3vG4MOu
2023-03-07 16:06:28+00:00,COVIDPoops19,,"RT @HoustonHealth: #Houston's 14-day average #COVID19 positivity rate is 9.8%, and the wastewater virus load is 272% of the baseline, a sli…"
2023-03-07 16:05:53+00:00,DoHuuHuan,,"RT @adamfeuerstein: FANTASTIC BREAKING NEWS: #Covid19 vaccine from Pfizer and BioNTech is strongly effective, early data from large trial i…"
2023-03-07 16:05:15+00:00,Healthy_Newark,"Newark, NJ",RT @NJDeptofHealth: Getting the updated COVID-19 vaccine and booster is your best shot to protect yourself and your loved ones. Talk to you…
2023-03-07 16:04:17+00:00,thedihn,,RT @backtolife_2023: Mother expresses relief after children receive Covid19 vaccine https://t.co/idO3vG4MOu
2023-03-07 16:04:15+00:00,AlisonWhitmore7,,RT @backtolife_2023: Mother expresses relief after children receive Covid19 vaccine https://t.co/idO3vG4MOu
2023-03-07 16:03:52+00:00,Alejand27444061,,RT @backtolife_2023: Mother expresses relief after children receive Covid19 vaccine https://t.co/idO3vG4MOu
2023-03-07 16:03:45+00:00,ContextGandalf,"Lima, Peru",RT @backtolife_2023: Mother expresses relief after children receive Covid19 vaccine https://t.co/idO3vG4MOu
2023-03-07 16:03:31+00:00,RocknanaF,,"RT @Kaushal01833606: Non Vaccinatated People are the best protected ever!! Take a vow, No More means No more!

#unvaccinated #VaccineSideEf…"
2023-03-07 16:02:55+00:00,knmnng9b8t,United States,RT @picphysicians: CDC data show mass vaccination with the COVID-19 vaccine has had no measurable impact on the COVID-19 mortality rate in…
2023-03-07 16:02:27+00:00,CovenantBlade,"St Paul, MN",RT @picphysicians: CDC data show mass vaccination with the COVID-19 vaccine has had no measurable impact on the COVID-19 mortality rate in…
2023-03-07 16:02:08+00:00,CFA_United,California,"The CSU intends to lift the #COVID19 vaccine mandate for students, staff, and faculty. Faculty are encouraged to se… https://t.co/EOhJD7t5Ys"
2023-03-07 16:01:42+00:00,backtolife_2023,,Mother expresses relief after children receive Covid19 vaccine https://t.co/idO3vG4MOu
2023-03-07 16:00:42+00:00,jrmackin,,RT @picphysicians: CDC data show mass vaccination with the COVID-19 vaccine has had no measurable impact on the COVID-19 mortality rate in…
2023-03-07 16:00:17+00:00,Covid19_britain,,Vulnerable people in UK to be offered spring Covid booster vaccine - The Guardian https://t.co/IIvjVce6i1
2023-03-07 16:00:02+00:00,CodmanHealth,"Dorchester, MA","Fight the #flu &amp; boost your #COVID19 protection at the same time! Get your flu shot, COVID-19 booster, or BOTH at C… https://t.co/Sd6DHiCbNL"
2023-03-07 16:00:01+00:00,NJDeptofHealth,New Jersey,Getting the updated COVID-19 vaccine and booster is your best shot to protect yourself and your loved ones. Talk to… https://t.co/WJeQCRMuWn
2023-03-07 15:58:38+00:00,AthenaFreedom20,,@LeilaniDowding Absolutely right Leilani. I’m glad @IsabelOakeshott felt duty bound but as you rightly say what abo… https://t.co/Rb2EaMRmcl
2023-03-07 15:58:33+00:00,SMDhealthunit,Serving Simcoe and Muskoka,"Get on the #GOVAXX (March 8th)

🚌 at the Penetanguishene Fire Hall ⏱ 11 am - 5 pm 

COVID19 Vaccine doses 1&amp;2 for 5… https://t.co/AXHfd1BZwA"
2023-03-07 15:50:14+00:00,RolandB3,The Republic of Houston,"RT @HoustonHealth: #Houston's 14-day average #COVID19 positivity rate is 9.8%, and the wastewater virus load is 272% of the baseline, a sli…"
2023-03-07 15:48:06+00:00,kelevents,"Houston, TX","RT @HoustonHealth: #Houston's 14-day average #COVID19 positivity rate is 9.8%, and the wastewater virus load is 272% of the baseline, a sli…"
2023-03-07 15:45:58+00:00,SurfaceSkimmer,Out of the bonkers EU.,"RT @Jones787Sj: Give me your list of covid19 vaccine pushers, that needs to stand trial ...
 I'll start..
Every member of parliament, from…"
2023-03-07 15:45:55+00:00,NickBenz2,"Boston, Hub of the Universe",RT @picphysicians: CDC data show mass vaccination with the COVID-19 vaccine has had no measurable impact on the COVID-19 mortality rate in…
2023-03-07 15:45:36+00:00,WrangleRcs,,What Is the current value of the Blood without the Spike proteine? Asking for a friend  #vaccine #COVID19 #blood
2023-03-07 15:45:03+00:00,HOUmanitarian,"Houston, Texas, U.S.A.","RT @HoustonHealth: #Houston's 14-day average #COVID19 positivity rate is 9.8%, and the wastewater virus load is 272% of the baseline, a sli…"
2023-03-07 15:44:41+00:00,bee_quick12,Hell,"RT @NEJM: Correspondence: Neutralization of BA.4–BA.5, BA.4.6, BA.2.75.2, BQ.1.1, and XBB.1 with Bivalent Vaccine https://t.co/TbgOpQvCf9…"
2023-03-07 15:42:42+00:00,RANDOLPHHAYES4,,"RT @Jones787Sj: Give me your list of covid19 vaccine pushers, that needs to stand trial ...
 I'll start..
Every member of parliament, from…"
2023-03-07 15:41:28+00:00,RealPhatsBlog,North America,"Why some parents lied about their children's COVID status: ""I wanted my child's life to feel normal""
#Europe
#China… https://t.co/ksjnHcNd9L"
2023-03-07 15:40:42+00:00,tfowkes02,"South East, England","RT @Jones787Sj: Give me your list of covid19 vaccine pushers, that needs to stand trial ...
 I'll start..
Every member of parliament, from…"
2023-03-07 15:39:18+00:00,ImmunizedotCa,Canada,"RT @ThisIsCANVax: For the full answer, visit our COVID-19 vaccine Q&amp;A on CANVax ➡️ https://t.co/N0aAUxWeJF 

#CANVaxRes #COVID19 https://t.…"
2023-03-07 15:38:41+00:00,CliveWr74301816,"Ilkeston, England","RT @HSELive: Protect you and your baby from COVID-19. If you are #pregnant, book an appointment for your next #COVID19 booster vaccine at 1…"
2023-03-07 15:36:40+00:00,TraceyA54242410,West Yorkshire ,"RT @Jones787Sj: Give me your list of covid19 vaccine pushers, that needs to stand trial ...
 I'll start..
Every member of parliament, from…"
2023-03-07 15:35:49+00:00,DurhamHealthNC,"Durham, NC",New  @CDCMMWR research finds that people aged 12 years &amp; older who got an updated #COVID19 vaccine were less likely… https://t.co/e2SAS1yGXv
2023-03-07 15:34:53+00:00,vogue4vagabonds,flashpointmediagroup@duck.com,"RT @SMCADMAN: ""In 1963, his daughter Jeryl Lynn came down with the mumps. He cultivated material from her, and used it as the basis of a mu…"
2023-03-07 15:34:47+00:00,BonnieComics,London,"RT @aravindmc: My latest Substack article:

Why all research papers about #vaers are wrong and understate COVID19 vaccine dangers because t…"
2023-03-07 15:33:59+00:00,MeidasConk,"Pennsylvania, USA","RT @DanaSan68018976: Fox News alledges Covid19 was a Chinese bioweapon.  That's weird..because they also said it was a hoax, and encouraged…"
2023-03-07 15:33:38+00:00,reshmagar,"New Haven, CT, United States","On March 22, I look forward to Chair @SenSanders of @HELPCmteDems with @GOPHELP &amp; expert witnesses @cmorten2 &amp;… https://t.co/CuoG7pIwNj"
2023-03-07 15:33:24+00:00,LIVE_4_LIBERTY,Land of the Free,RT @picphysicians: CDC data show mass vaccination with the COVID-19 vaccine has had no measurable impact on the COVID-19 mortality rate in…
2023-03-07 15:33:00+00:00,DanielB73418926,,"RT @Jones787Sj: Give me your list of covid19 vaccine pushers, that needs to stand trial ...
 I'll start..
Every member of parliament, from…"
2023-03-07 15:32:55+00:00,SharonD68565447,,RT @picphysicians: CDC data show mass vaccination with the COVID-19 vaccine has had no measurable impact on the COVID-19 mortality rate in…
2023-03-07 15:32:16+00:00,BDean81660,"Minnesota, USA","RT @DanaSan68018976: Fox News alledges Covid19 was a Chinese bioweapon.  That's weird..because they also said it was a hoax, and encouraged…"
2023-03-07 15:30:22+00:00,facfarmaciaUL,"Lisboa, Portugal","RT @RuiCastroHD: Really happy to see our paper published @JHEP_Reports on #COVID19 vaccination in CLD patients! 💉

🎯Cirrhosis, older age &amp;…"
2023-03-07 15:30:16+00:00,SMCADMAN,flashpointmediagroup@duck.com,"RT @SMCADMAN: ""In 1963, his daughter Jeryl Lynn came down with the mumps. He cultivated material from her, and used it as the basis of a mu…"
2023-03-07 15:30:00+00:00,biconbic,"Phoenix, AZ","RT @Jones787Sj: Give me your list of covid19 vaccine pushers, that needs to stand trial ...
 I'll start..
Every member of parliament, from…"
2023-03-07 15:29:30+00:00,davietweetsc,,"RT @Jones787Sj: Give me your list of covid19 vaccine pushers, that needs to stand trial ...
 I'll start..
Every member of parliament, from…"
2023-03-07 15:27:48+00:00,mcprostar205,Oregon,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 15:27:40+00:00,ChelsyFreedom,,RT @picphysicians: CDC data show mass vaccination with the COVID-19 vaccine has had no measurable impact on the COVID-19 mortality rate in…
2023-03-07 15:27:28+00:00,Jones787Sj,,"Give me your list of covid19 vaccine pushers, that needs to stand trial ...
 I'll start..
Every member of parliamen… https://t.co/dma8X02u1L"
2023-03-07 15:27:24+00:00,Everything2T,UK,No one is ever going to #care for me I am universally #hated and #dispissed particularly by the medical profession… https://t.co/Capn2xHgMi
2023-03-07 15:26:07+00:00,azza_ulike,Straya,"RT @realnickholt: @JohnRuddick2 

""The corporate media couldn't give a stuff about vaccine injuries because they're invested in it.""

#COVI…"
2023-03-07 15:24:04+00:00,ondanceatron,,RT @PharmacistMama: Happy Monday - just here to remind you that @fordnation took nearly all the $$ paid to #CommunityPharmacies during the…
2023-03-07 15:22:56+00:00,Ushka02,down the rabbit hole. ,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 15:16:21+00:00,susilee_dean,United States,#shorts  #vaccine  #covid19  Steve Kirsch PART 2 https://t.co/VTdVZQX5Ca via @YouTube #vaccineinjuries… https://t.co/jJwx7iXiWJ
2023-03-07 15:16:04+00:00,DeliverDems,,"RT @DanaSan68018976: Fox News alledges Covid19 was a Chinese bioweapon.  That's weird..because they also said it was a hoax, and encouraged…"
2023-03-07 15:13:40+00:00,crist82_linda,,cannot be granted for a vaccine if there is a drug approved for any purpose that has been shown to be effective aga… https://t.co/kdp0XPxLdZ
2023-03-07 15:11:06+00:00,DiverseElders,"New York, NY","RT @NASHPhealth: The looming commercialization of #Covid19 vaccines will pose cost and access barriers, particularly for underinsured and u…"
2023-03-07 15:10:03+00:00,SlaughteringIt,"Dallas, TX","Why has no one pointed out that Officer Sicknick (Capital Police Officer), who had very like taken the COVID19 Vacc… https://t.co/Za4AIQ0ECn"
2023-03-07 15:05:06+00:00,Richie_Allen,"Donnybrook, Dublin","My latest podcast with @RWMaloneMD is now at 4500 listens on all platforms.

It seems Coivd &amp; the vaccine aren't go… https://t.co/YZ3r8tw2tA"
2023-03-07 15:02:45+00:00,TheUnknownMous1,away from cats,"RT @LynnMor01381535: ""I transported a 10 year old child having a heart attack. I had to argue 30 min with the doctor I had to force his han…"
2023-03-07 14:59:56+00:00,sullivanmoseley,"Charlotte, NC","RT @DanaSan68018976: Fox News alledges Covid19 was a Chinese bioweapon.  That's weird..because they also said it was a hoax, and encouraged…"
2023-03-07 14:59:24+00:00,PIO2U,,"RT @DanaSan68018976: Fox News alledges Covid19 was a Chinese bioweapon.  That's weird..because they also said it was a hoax, and encouraged…"
2023-03-07 14:57:25+00:00,WarriorWomanDr,"Georgia, USA",RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 14:56:50+00:00,Stahl4Congress,Arizona Time,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 14:55:49+00:00,QuincyTeaParty,"Quincy, IL",RT @picphysicians: CDC data show mass vaccination with the COVID-19 vaccine has had no measurable impact on the COVID-19 mortality rate in…
2023-03-07 14:53:36+00:00,Prithvi19131741,,"RT @Kaushal01833606: Non Vaccinatated People are the best protected ever!! Take a vow, No More means No more!

#unvaccinated #VaccineSideEf…"
2023-03-07 14:53:29+00:00,AnuKJangid,India,"RT @Kaushal01833606: Non Vaccinatated People are the best protected ever!! Take a vow, No More means No more!

#unvaccinated #VaccineSideEf…"
2023-03-07 14:52:58+00:00,Zebrafarm2000,,"RT @DanaSan68018976: Fox News alledges Covid19 was a Chinese bioweapon.  That's weird..because they also said it was a hoax, and encouraged…"
2023-03-07 14:52:48+00:00,dmac5dmark2,"Jeju Island, South Korea",RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 14:51:56+00:00,ianni_patty,"Pennsylvania, USA",RT @picphysicians: CDC data show mass vaccination with the COVID-19 vaccine has had no measurable impact on the COVID-19 mortality rate in…
2023-03-07 14:50:05+00:00,kriste5555,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-07 14:49:55+00:00,Nishtarians1,Multan,"into the 1945 Nuremberg Treaty.

The COVID19 or Sars 2 vaccine is not a traditional vaccine.  

What was always a v… https://t.co/0KcIWglT9k"
2023-03-07 14:47:24+00:00,Nishtarians1,Multan,"genetic material. 

It is now fact that the individual's genetic material becomes altered after the Covid19 vaccine… https://t.co/SsakQ5o5cg"
2023-03-07 14:47:22+00:00,Nishtarians1,Multan,the US Supreme Court by failing to prove that all their vaccines over the past 32 years were safe for the health of… https://t.co/ZtdU9Uh1OK
2023-03-07 14:47:17+00:00,LMartle49,,"RT @angelanashtn: 3.
Sources
GFM:

https://t.co/0T1KYTljaH
FB

https://t.co/2hD0r4v8tX"
2023-03-07 14:47:12+00:00,sameo416,Métis Nation / amiskwacîwâskahikan,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 14:47:04+00:00,DebbieH93662095,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-07 14:46:01+00:00,anenigma420,"Waterloo, Ontario",RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 14:34:56+00:00,picapiruli,**44,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 14:33:14+00:00,HetyEnjel,,"RT @adamfeuerstein: FANTASTIC BREAKING NEWS: #Covid19 vaccine from Pfizer and BioNTech is strongly effective, early data from large trial i…"
2023-03-07 14:33:05+00:00,jjaranaz94,Lee aquí 👇🏼 el último TEVDA,"RT @TrasElValle_OBC: ""En 'stand-by(e)'"" (#TEVDAdeVerano):

https://t.co/VX3ucLi3jf

#EstadoDeAlarma #ToqueDeQueda #Mascarilla #Covid19 #Cov…"
2023-03-07 14:32:50+00:00,WaldenJulia2,NRW,"RT @NEJM: Correspondence: Neutralization of BA.4–BA.5, BA.4.6, BA.2.75.2, BQ.1.1, and XBB.1 with Bivalent Vaccine https://t.co/TbgOpQvCf9…"
2023-03-07 14:31:50+00:00,carlo1990yahoo,,"RT @adamfeuerstein: FANTASTIC BREAKING NEWS: #Covid19 vaccine from Pfizer and BioNTech is strongly effective, early data from large trial i…"
2023-03-07 14:31:38+00:00,KLfromAZ,"Arizona, USA",RT @TrialsiteN: COVID-19 Vaccine Injury Study Links mRNA Vaccines Trigger Autoimmune Diseases https://t.co/Sxnexup36Y #Covid #Covid19 #Covi…
2023-03-07 14:31:25+00:00,jjaranaz94,Lee aquí 👇🏼 el último TEVDA,"RT @TrasElValle_OBC: ""#PedaZitosDeVuelta (III)"" con #RaquelEspuelas:

https://t.co/PJs6oBZWWK

#EstadoDeAlarma #FinToqueDeQueda #Covid19 #C…"
2023-03-07 14:30:14+00:00,crwequine,Treaty 7 Land,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 14:29:32+00:00,BIOSPHERE_News,Earth,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-07 14:27:51+00:00,FRANKAHMAD13,,"RT @FRANKAHMAD13: @WashTimes LAWN 
🎾 TENNIS -WAR
in AMERICA 🦅
in AUSTRALIA 🎉

Initially ,This  CHAMPION
AVOID COVID Vaccine 💉,
CORONAVIRUS…"
2023-03-07 14:26:48+00:00,FRANKAHMAD13,,"@WashTimes LAWN 
🎾 TENNIS -WAR
in AMERICA 🦅
in AUSTRALIA 🎉

Initially ,This  CHAMPION
AVOID COVID Vaccine 💉,
CORONA… https://t.co/Di3zKxW6ze"
2023-03-07 14:26:36+00:00,nestedlog,Officer Eugene Goodman shown.,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 14:25:24+00:00,vuthehung_1995,"Hải Phòng, Việt Nam","...🇺🇸...Illumina CEO Explains How Pfizer &amp; Moderna Created Their COVID Vaccines Without The Live Virus

“What’s int… https://t.co/TZON1LfXLR"
2023-03-07 14:23:41+00:00,Only1Sandman,Built my house on a rock.,"RT @vuthehung_1995: ...🇺🇸...Dr. Peter Daszak described the process of creating a virus similar to SARS-CoV-2 at the Wuhan lab on March 28,…"
2023-03-07 14:23:38+00:00,AskAmy_,"New York, NY",RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 14:21:53+00:00,RealBoostmaster,United States,"@VigilantFox @RobertKennedyJr Human population ID microchipping were inside every CoViD19 vaccine.

This is the Big Pharma progressive plan."
2023-03-07 14:21:01+00:00,EbonytruthMan,"San Diego, CA","RT @DanaSan68018976: Fox News alledges Covid19 was a Chinese bioweapon.  That's weird..because they also said it was a hoax, and encouraged…"
2023-03-07 14:19:56+00:00,THudson59618056,Alberta,"I think we can all agree in the past 2 years those with medical challenges, disorders, disabilities, and diseases a… https://t.co/Qv8zVEIJh6"
2023-03-07 14:17:24+00:00,jjaranaz94,Lee aquí 👇🏼 el último TEVDA,"RT @jjaranaz94: ""En 'stand-by(e)'"" (#TEVDAdeVerano):

https://t.co/OqJWFKOCTI

#FinEstadoDeAlarma #FinToqueDeQueda #FinMascarilla #Covid19…"
2023-03-07 14:17:12+00:00,vuthehung_1995,"Hải Phòng, Việt Nam",...🇺🇸...Dr. Peter Daszak described the process of creating a virus similar to SARS-CoV-2 at the Wuhan lab on March… https://t.co/CML3CIC5sr
2023-03-07 14:13:25+00:00,Cristin60507906,El Alto.,RT @Agencia_Andina: #AndinaEnglish 📌 Peru: Over 87.99 million COVID-19 vaccine doses applied 👉 https://t.co/p3nZnyuyiB https://t.co/45q1zwi…
2023-03-07 14:12:25+00:00,LValie1,,Resolutely cut off the bloody and criminal hand of the #American aggressor that spreads germs!… https://t.co/R2i9a7GhJz
2023-03-07 14:12:16+00:00,pantojarag,Perú,RT @Agencia_Andina: #AndinaEnglish 📌 Peru: Over 87.99 million COVID-19 vaccine doses applied 👉 https://t.co/p3nZnyuyiB https://t.co/45q1zwi…
2023-03-07 14:11:42+00:00,Agencia_Andina,Lima,#AndinaEnglish 📌 Peru: Over 87.99 million COVID-19 vaccine doses applied 👉 https://t.co/p3nZnyuyiB https://t.co/45q1zwiI2y
2023-03-07 14:09:48+00:00,bjlothian,"Maple Grove, MN","RT @DanaSan68018976: Fox News alledges Covid19 was a Chinese bioweapon.  That's weird..because they also said it was a hoax, and encouraged…"
2023-03-07 14:09:47+00:00,Matthew35182509,"Las Cruces, NM","RT @DanaSan68018976: Fox News alledges Covid19 was a Chinese bioweapon.  That's weird..because they also said it was a hoax, and encouraged…"
2023-03-07 14:07:58+00:00,mmarshall2286,not california anymore,RT @TrialsiteN: COVID-19 Vaccine Injury Study Links mRNA Vaccines Trigger Autoimmune Diseases https://t.co/Sxnexup36Y #Covid #Covid19 #Covi…
2023-03-07 14:07:09+00:00,Klaudia_k506,"London, England","RT @NEJM: Correspondence: Neutralization of BA.4–BA.5, BA.4.6, BA.2.75.2, BQ.1.1, and XBB.1 with Bivalent Vaccine https://t.co/TbgOpQvCf9…"
2023-03-07 14:06:20+00:00,RSandra266,"Magdeburg, Deutschland",RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 14:05:19+00:00,RX_facts,,"RT @NEJM: Correspondence: Neutralization of BA.4–BA.5, BA.4.6, BA.2.75.2, BQ.1.1, and XBB.1 with Bivalent Vaccine https://t.co/TbgOpQvCf9…"
2023-03-07 14:03:11+00:00,NYCHealthSystem,"New York, NY",We offer the updated bivalent #COVID19 vaccine booster at our hospital and @NYCGothamHealth locations. Appointments… https://t.co/abCP0fC4Xm
2023-03-07 14:02:21+00:00,long_spoons,Amiskwacîwâskahikan,RT @PharmacistMama: Happy Monday - just here to remind you that @fordnation took nearly all the $$ paid to #CommunityPharmacies during the…
2023-03-07 14:01:58+00:00,elaine_wave,,"RT @DanaSan68018976: Fox News alledges Covid19 was a Chinese bioweapon.  That's weird..because they also said it was a hoax, and encouraged…"
2023-03-07 14:01:40+00:00,OurOpinion4U,,"RT @DanaSan68018976: Fox News alledges Covid19 was a Chinese bioweapon.  That's weird..because they also said it was a hoax, and encouraged…"
2023-03-07 14:01:00+00:00,julie_hovgaard,"Mountain View, CA","RT @DanaSan68018976: Fox News alledges Covid19 was a Chinese bioweapon.  That's weird..because they also said it was a hoax, and encouraged…"
2023-03-07 14:00:21+00:00,feidler_kristie,,"RT @DanaSan68018976: Fox News alledges Covid19 was a Chinese bioweapon.  That's weird..because they also said it was a hoax, and encouraged…"
2023-03-07 14:00:16+00:00,monitor_PH,,"RT @NEJM: Correspondence: Neutralization of BA.4–BA.5, BA.4.6, BA.2.75.2, BQ.1.1, and XBB.1 with Bivalent Vaccine https://t.co/TbgOpQvCf9…"
2023-03-07 14:00:11+00:00,NEJM,"Boston, MA","Correspondence: Neutralization of BA.4–BA.5, BA.4.6, BA.2.75.2, BQ.1.1, and XBB.1 with Bivalent Vaccine… https://t.co/xGcO4XtrAy"
2023-03-07 13:59:07+00:00,NYCGothamHealth,New York City,RT @NYCHealthSystem: Protect yourself and the most vulnerable New Yorkers by getting the updated bivalent #COVID19 vaccine booster once you…
2023-03-07 13:58:23+00:00,LightFIAR,New York,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 13:56:57+00:00,monicasloves,,"RT @DanaSan68018976: Fox News alledges Covid19 was a Chinese bioweapon.  That's weird..because they also said it was a hoax, and encouraged…"
2023-03-07 13:56:50+00:00,OGNurseRatchet,"Albuquerque, NM","RT @DanaSan68018976: Fox News alledges Covid19 was a Chinese bioweapon.  That's weird..because they also said it was a hoax, and encouraged…"
2023-03-07 13:55:49+00:00,donegonedoneit1,,"RT @DanaSan68018976: Fox News alledges Covid19 was a Chinese bioweapon.  That's weird..because they also said it was a hoax, and encouraged…"
2023-03-07 13:52:35+00:00,NakedBourbon,"Kentucky, USA","RT @DanaSan68018976: Fox News alledges Covid19 was a Chinese bioweapon.  That's weird..because they also said it was a hoax, and encouraged…"
2023-03-07 13:48:56+00:00,CarmMartina,"North Carolina, USA","Curious what you all think.

Pfizer has legal immunity with Covid MRNA shot in the USA. #Poll #mrna #vaccine #COVID19 #takethispoll"
2023-03-07 13:48:47+00:00,tireddogslave3,Boston,"RT @DanaSan68018976: Fox News alledges Covid19 was a Chinese bioweapon.  That's weird..because they also said it was a hoax, and encouraged…"
2023-03-07 13:48:18+00:00,donnawertz,"San Clemente, California",RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-07 13:48:17+00:00,hypocolius2,,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 13:47:40+00:00,kim_crawley,"Toronto, Ontario, Canada",RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 13:47:33+00:00,SethYocum3,Pennsylvania ,"RT @DanaSan68018976: Fox News alledges Covid19 was a Chinese bioweapon.  That's weird..because they also said it was a hoax, and encouraged…"
2023-03-07 13:47:16+00:00,JesusNarrowWay,,"RT @DanaSan68018976: Fox News alledges Covid19 was a Chinese bioweapon.  That's weird..because they also said it was a hoax, and encouraged…"
2023-03-07 13:46:23+00:00,joejaggi,http://bit.ly/ovxWZA,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 13:46:11+00:00,Margaretherapy,,"RT @DanaSan68018976: Fox News alledges Covid19 was a Chinese bioweapon.  That's weird..because they also said it was a hoax, and encouraged…"
2023-03-07 13:46:07+00:00,marysikk,,"RT @DanaSan68018976: Fox News alledges Covid19 was a Chinese bioweapon.  That's weird..because they also said it was a hoax, and encouraged…"
